,Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,,,,,,MACD-SL,DMI-SIGNAL,k-mean,Signal
560,20/3/2008,8.949999809,8.159999847,8.25,8.729999542,4305700,8.23013401,wait or hold,-1.511022457,-1.265173961,13.17366336,31.96202561,,,,,,-0.245848497,-18.78836225,4,wait or hold
561,24/3/2008,9.279999733,8.609999657,8.909999847,9.100000381,2842500,8.578948021,wait or hold,-1.428430179,-1.297825204,15.00240757,30.34200658,,,,,,-0.130604975,-15.33959902,4,wait or hold
562,25/3/2008,9.329999924,8.729999542,9.199999809,9.119999886,2034100,8.597802162,wait or hold,-1.34584732,-1.307429628,14.6916051,28.92795606,,,,,,-0.038417693,-14.23635096,0,wait or hold
563,26/3/2008,9.100000381,8.350000381,9.010000229,8.529999733,1912700,8.041583061,wait or hold,-1.312873898,-1.308518482,13.80259831,30.16375326,,,,,,-0.004355417,-16.36115495,4,wait or hold
564,27/3/2008,8.5,8.090000153,8.5,8.199999809,3931100,7.73047924,wait or hold,-1.298403275,-1.30649544,13.30707406,31.20226502,,,,,,0.008092165,-17.89519096,4,wait or hold
565,28/3/2008,8.920000076,8.06000042,8.5,8.569999695,4160300,8.079292297,wait or hold,-1.242753613,-1.293747075,15.80335991,29.0100496,,,,,,0.050993462,-13.20668968,0,wait or hold
566,31/3/2008,9.029999733,8.329999924,8.479999542,8.909999847,3180500,8.399827957,wait or hold,-1.157868497,-1.266571359,15.79818985,27.32708587,,,,,,0.108702862,-11.52889602,0,wait or hold
567,1/4/2008,9.81000042,9.199999809,9.199999809,9.630000114,2736300,9.07859993,wait or hold,-1.020732063,-1.2174035,21.06750599,25.29522321,,,,,,0.196671437,-4.227717218,0,wait or hold
568,2/4/2008,9.739999771,9.090000153,9.739999771,9.170000076,2020100,8.644939423,wait or hold,-0.938351874,-1.161593175,19.91576952,24.83752519,,,,,,0.223241301,-4.92175567,0,wait or hold
569,3/4/2008,9.470000267,8.880000114,9.109999657,9.25,2304400,8.720359802,wait or hold,-0.856733761,-1.100621292,18.90546773,25.38314787,,,,,,0.243887531,-6.477680141,0,wait or hold
570,4/4/2008,9.75,8.989999771,9.25,9.430000305,2564600,8.890051842,wait or hold,-0.7686656,-1.034230154,20.08471657,23.71432198,,,,,,0.265564554,-3.629605409,0,wait or hold
571,7/4/2008,9.720000267,9.270000458,9.569999695,9.619999886,2990600,9.069173813,wait or hold,-0.675749945,-0.962534112,19.27659061,22.7601557,,,,,,0.286784167,-3.483565092,0,wait or hold
572,8/4/2008,9.93999958,9.449999809,9.520000458,9.869999886,1568300,9.304859161,wait or hold,-0.575308905,-0.88508907,20.43099902,21.73465866,,,,,,0.309780166,-1.303659643,2,wait or hold
573,9/4/2008,9.909999847,8.729999542,9.680000305,8.840000153,3894800,8.333834648,wait or hold,-0.572224777,-0.822516212,18.29340751,25.84456563,,,,,,0.250291435,-7.551158115,0,wait or hold
574,10/4/2008,9.25,8.800000191,8.800000191,9.159999847,2832800,8.635512352,wait or hold,-0.537760316,-0.765565032,17.53975105,24.77981462,,,,,,0.227804717,-7.240063577,0,wait or hold
575,11/4/2008,9.449999809,8.600000381,9.119999886,8.81000042,3038600,8.305552483,wait or hold,-0.532550105,-0.718962047,16.18349373,24.683127,,,,,,0.186411942,-8.499633265,0,wait or hold
576,14/4/2008,9.029999733,8.579999924,8.890000343,8.739999771,1851500,8.239559174,wait or hold,-0.527983181,-0.680766274,15.50015945,23.82857017,,,,,,0.152783093,-8.328410726,0,wait or hold
577,15/4/2008,9.130000114,8.039999962,8.970000267,8.149999619,3380300,7.683341503,wait or hold,-0.565453743,-0.657703768,13.96229948,26.3796754,,,,,,0.092250024,-12.41737591,0,wait or hold
578,16/4/2008,8.460000038,7.71999979,8.180000305,8.050000191,3709500,7.589069843,wait or hold,-0.596344267,-0.645431867,13.0179896,27.52020688,,,,,,0.049087601,-14.50221727,0,wait or hold
579,17/4/2008,8.010000229,7.730000019,7.96999979,7.869999886,2118600,7.419374943,wait or hold,-0.628109296,-0.641967353,12.62048988,26.67988706,,,,,,0.013858057,-14.05939718,0,wait or hold
580,18/4/2008,8.239999771,7.940000057,8.090000153,8.029999733,1407800,7.570212841,wait or hold,-0.633074966,-0.640188876,14.43513781,25.70263495,,,,,,0.007113909,-11.26749715,0,wait or hold
581,21/4/2008,8.109999657,7.690000057,8.109999657,7.829999924,1386600,7.381664753,wait or hold,-0.64570532,-0.641292165,13.81647793,27.15214233,,,,,,-0.004413155,-13.3356644,0,wait or hold
582,22/4/2008,7.800000191,6.75,7.710000038,6.840000153,5169300,6.44835186,wait or hold,-0.727216772,-0.658477086,12.35065794,33.50546138,,,,,,-0.068739686,-21.15480344,4,wait or hold
583,23/4/2008,7.010000229,6.099999905,7.010000229,6.25,5488400,5.89213419,wait or hold,-0.829857189,-0.692753107,11.26608487,36.83567811,,,,,,-0.137104082,-25.56959323,4,wait or hold
584,24/4/2008,7.349999905,6.309999943,6.340000153,7.059999943,4347900,6.655755043,wait or hold,-0.836201028,-0.721442691,13.28121806,33.05678099,,,,,,-0.114758337,-19.77556293,4,wait or hold
585,25/4/2008,8.399999619,6.579999924,7.159999847,7.159999847,4706300,6.75002861,wait or hold,-0.823664716,-0.741887096,20.144666,27.94806765,,,,,,-0.08177762,-7.803401644,0,wait or hold
586,28/4/2008,8.710000038,7.059999943,7.320000172,8.619999886,10337300,8.126429558,wait or hold,-0.687989086,-0.731107494,19.9667889,24.28396296,,,,,,0.043118408,-4.317174059,0,wait or hold
587,29/4/2008,9.18999958,8.100000381,8.579999924,8.960000038,6083500,8.446965218,wait or hold,-0.546727666,-0.694231528,22.02026535,22.21222403,,,,,,0.147503863,-0.191958685,2,wait or hold
588,30/4/2008,9.270000458,8.420000076,8.930000305,8.590000153,4075200,8.098148346,wait or hold,-0.459337909,-0.647252804,21.17731558,20.72719922,,,,,,0.187914895,0.450116357,2,wait or hold
589,1/5/2008,9.619999886,8.649999619,8.649999619,9.350000381,4227400,8.814632416,wait or hold,-0.325008732,-0.58280399,22.20470675,19.06395034,,,,,,0.257795258,3.140756412,2,wait or hold
590,2/5/2008,9.609999657,8.5,9.5,8.720000267,3663000,8.220705032,wait or hold,-0.266317691,-0.51950673,20.31297096,18.59107686,,,,,,0.253189039,1.721894105,2,wait or hold
591,5/5/2008,8.819999695,8.180000305,8.680000305,8.319999695,3155900,7.843608856,wait or hold,-0.2492086,-0.465447104,19.29240025,20.16913391,,,,,,0.216238504,-0.876733657,2,wait or hold
592,6/5/2008,8.199999809,7.610000134,8.199999809,8.029999733,3744400,7.570212841,wait or hold,-0.256097958,-0.423577275,18.19994672,23.57307816,,,,,,0.167479317,-5.373131441,0,wait or hold
593,7/5/2008,8.31000042,7.25,7.989999771,7.340000153,4856700,6.919723511,wait or hold,-0.313619809,-0.401585782,16.68122793,24.44001755,,,,,,0.087965973,-7.758789626,0,wait or hold
594,8/5/2008,7.5,7,7.230000019,7.039999962,4577500,6.636899948,wait or hold,-0.37904441,-0.397077507,16.00287768,25.47942667,,,,,,0.018033097,-9.476548986,0,wait or hold
595,9/5/2008,7.28000021,6.800000191,6.880000114,7.079999924,3231600,6.674610615,wait or hold,-0.422792526,-0.402220511,15.35723115,26.13250975,,,,,,-0.020572015,-10.7752786,0,wait or hold
596,12/5/2008,7.5,6.989999771,7.320000172,6.989999771,3271600,6.589762688,wait or hold,-0.459429467,-0.413662302,16.58309466,24.97934442,,,,,,-0.045767165,-8.39624976,0,wait or hold
597,13/5/2008,7.380000114,6.940000057,7.03000021,6.980000019,4164400,6.580335617,wait or hold,-0.483695661,-0.427668974,15.92997524,24.44309187,,,,,,-0.056026687,-8.513116633,0,wait or hold
598,14/5/2008,7.429999828,7.119999886,7.119999886,7.25,2956900,6.834875107,wait or hold,-0.475656974,-0.437266574,15.72962977,23.42687666,,,,,,-0.0383904,-7.697246896,0,wait or hold
599,15/5/2008,7.699999809,7,7.079999924,7.619999886,3744800,7.183690548,wait or hold,-0.434422605,-0.43669778,17.21690028,21.9015112,,,,,,0.002275175,-4.684610922,0,wait or hold
600,16/5/2008,8.010000229,7.309999943,7.5,7.800000191,5686300,7.353384018,wait or hold,-0.382806792,-0.425919583,18.99060673,20.46639877,,,,,,0.04311279,-1.475792031,2,wait or hold
601,19/5/2008,7.949999809,7.170000076,7.800000191,7.309999943,2646700,6.891439915,wait or hold,-0.377092921,-0.41615425,17.60621568,20.28286224,,,,,,0.039061329,-2.676646562,2,wait or hold
602,20/5/2008,7.150000095,6.800000191,7.079999924,6.869999886,2803500,6.476634502,wait or hold,-0.403418605,-0.413607121,16.74659538,22.83474857,,,,,,0.010188516,-6.088153192,0,wait or hold
603,21/5/2008,6.809999943,5.28000021,6.760000229,5.349999905,9640900,5.043666363,wait or hold,-0.540700339,-0.439025765,14.38800286,33.08266365,,,,,,-0.101674574,-18.69466079,4,wait or hold
604,22/5/2008,5.789999962,5.139999866,5.570000172,5.21999979,6755800,4.921110153,wait or hold,-0.652465804,-0.481713773,13.54796015,32.40865898,,,,,,-0.170752032,-18.86069884,4,wait or hold
605,23/5/2008,4.900000095,4.179999828,4.829999924,4.179999828,13380100,3.940659046,wait or hold,-0.815558792,-0.548482777,12.30959375,37.88379753,,,,,,-0.267076016,-25.57420378,4,wait or hold
606,27/5/2008,4.519999981,4.150000095,4.440000057,4.440000057,7037600,4.185771465,wait or hold,-0.913303323,-0.621446886,11.8930863,36.87630487,,,,,,-0.291856437,-24.98321857,4,wait or hold
607,28/5/2008,4.690000057,4.059999943,4.619999886,4.079999924,6278600,3.846385002,wait or hold,-1.008193739,-0.698796257,12.77470234,34.72199841,,,,,,-0.309397483,-21.94729607,4,wait or hold
608,29/5/2008,4.480000019,4.099999905,4.21999979,4.320000172,8860800,4.072643757,wait or hold,-1.051903377,-0.769417681,12.28401531,33.38829731,,,,,,-0.282485696,-21.10428201,4,wait or hold
609,30/5/2008,4.25,3.960000038,4.25,3.960000038,7895200,3.733256817,wait or hold,-1.102879275,-0.83611,11.84310855,33.58572668,,,,,,-0.266769276,-21.74261813,4,wait or hold
610,2/6/2008,4.070000172,3.630000114,4.03000021,3.75999999,5539600,3.544708252,wait or hold,-1.146203653,-0.89812873,11.30884045,35.45401238,,,,,,-0.248074923,-24.14517193,4,wait or hold
611,3/6/2008,4.099999905,3.700000048,3.910000086,4.059999943,6130500,3.827530146,wait or hold,-1.143153483,-0.947133681,11.14773287,33.9543922,,,,,,-0.196019802,-22.80665933,4,wait or hold
612,4/6/2008,4.349999905,4.019999981,4.059999943,4.190000057,10177000,3.950085402,wait or hold,-1.117365979,-0.98118014,13.48781911,32.72460769,,,,,,-0.136185839,-19.23678858,4,wait or hold
613,5/6/2008,4.769999981,4.25,4.300000191,4.420000076,9515100,4.166917324,wait or hold,-1.066081,-0.998160312,17.26825922,30.62513671,,,,,,-0.067920687,-13.35687749,0,wait or hold
614,6/6/2008,4.21999979,3.900000095,4.139999866,4.119999886,5737500,3.88409543,wait or hold,-1.037683028,-1.006064855,16.26099673,32.76483974,,,,,,-0.031618172,-16.50384301,4,wait or hold
615,9/6/2008,4.269999981,3.829999924,4.25,3.920000076,4020100,3.69554615,wait or hold,-1.019562857,-1.008764456,15.4402978,31.9141253,,,,,,-0.010798402,-16.4738275,4,wait or hold
616,10/6/2008,3.960000038,3.730000019,3.920000076,3.779999971,4969100,3.563562155,wait or hold,-1.004915293,-1.007994623,15.01373281,32.23360334,,,,,,0.003079331,-17.21987053,4,wait or hold
617,11/6/2008,3.769999981,3.109999895,3.74000001,3.200000048,8430900,3.016773224,wait or hold,-1.028255054,-1.012046709,13.81629543,37.04319513,,,,,,-0.016208345,-23.2268997,4,wait or hold
618,12/6/2008,3.450000048,2.390000105,3.369999886,2.690000057,18284400,2.535974979,wait or hold,-1.075506946,-1.024738757,12.16343548,40.73756402,,,,,,-0.050768189,-28.57412854,4,wait or hold
619,13/6/2008,3.24000001,2.859999895,3.089999914,2.859999895,13690700,2.696240425,buy,-1.086709929,-1.037132991,11.40128663,38.18498849,,,,,,-0.049576938,-26.78370186,4,buy
620,16/6/2008,3.180000067,2.75,2.849999905,3.109999895,12889700,2.931926012,buy,-1.063160016,-1.042338396,10.82993939,37.55338922,,,,,,-0.02082162,-26.72344982,4,buy
621,17/6/2008,3.380000114,3.160000086,3.24000001,3.25999999,10125000,3.073338032,buy,-1.020627626,-1.037996242,12.90281692,36.32254577,,,,,,0.017368616,-23.41972884,4,buy
622,18/6/2008,3.200000048,2.859999895,3.200000048,3.00999999,8059400,2.837651491,buy,-0.995616465,-1.029520287,12.26163295,38.24455883,,,,,,0.033903822,-25.98292588,4,buy
623,19/6/2008,3.549999952,2.930000067,3,3.539999962,10168900,3.337305307,buy,-0.922395569,-1.008095343,15.64640812,35.31517874,,,,,,0.085699774,-19.66877062,4,buy
624,20/6/2008,3.369999886,2.900000095,3.269999981,3.150000095,10770700,2.969635487,buy,-0.88562824,-0.983601922,14.41867393,32.91190176,,,,,,0.097973682,-18.49322783,4,buy
625,23/6/2008,3.25,2.519999981,3.24000001,2.539999962,16097400,2.394563437,buy,-0.895390278,-0.965959593,13.15108363,34.59481403,,,,,,0.070569315,-21.44373039,4,buy
626,24/6/2008,2.640000105,2.319999933,2.589999914,2.440000057,17021900,2.300288916,buy,-0.900811921,-0.952930059,12.62704033,35.70677685,,,,,,0.052118138,-23.07973652,4,buy
627,25/6/2008,2.880000114,2.49000001,2.5,2.579999924,13819900,2.432272673,buy,-0.883625904,-0.939069228,14.96264534,33.71727084,,,,,,0.055443324,-18.7546255,4,buy
628,26/6/2008,2.579999924,2.390000105,2.49000001,2.450000048,8434900,2.309716225,buy,-0.870461625,-0.925347707,14.5847439,34.19497677,,,,,,0.054886083,-19.61023287,4,buy
629,27/6/2008,2.519999981,2.299999952,2.450000048,2.450000048,11535900,2.309716225,buy,-0.85022794,-0.910323754,14.13943989,34.39997526,,,,,,0.060095814,-20.26053538,4,buy
630,30/6/2008,2.650000095,2.349999905,2.430000067,2.5,6761300,2.356853485,buy,-0.820697531,-0.892398509,15.39224843,32.92375671,,,,,,0.071700978,-17.53150828,4,buy
631,1/7/2008,2.49000001,2.269999981,2.460000038,2.410000086,6486300,2.272007227,buy,-0.795387973,-0.872996402,14.86554705,32.98736281,,,,,,0.077608429,-18.12181576,4,buy
632,2/7/2008,2.569999933,2.329999924,2.450000048,2.369999886,6159300,2.234297037,buy,-0.769685195,-0.852334161,15.54939203,31.7658692,,,,,,0.082648965,-16.21647717,4,buy
633,3/7/2008,2.49000001,2.289999962,2.460000038,2.400000095,4208100,2.262579203,buy,-0.738383171,-0.829543963,15.04928496,31.38744886,,,,,,0.091160792,-16.3381639,4,buy
634,7/7/2008,2.690000057,2.369999886,2.589999914,2.470000029,7995800,2.32857132,buy,-0.69986013,-0.803607196,17.54085031,29.73934069,,,,,,0.103747066,-12.19849038,0,buy
635,8/7/2008,2.809999943,2.579999924,2.650000095,2.700000048,13952400,2.54540205,buy,-0.643355066,-0.77155677,18.54704329,28.05381673,,,,,,0.128201704,-9.50677344,0,buy
636,9/7/2008,2.799999952,2.50999999,2.700000048,2.609999895,8536000,2.460555077,buy,-0.598932535,-0.737031923,17.6292573,27.86004121,,,,,,0.138099388,-10.23078391,0,buy
637,10/7/2008,2.650000095,2.369999886,2.650000095,2.420000076,6491200,2.281434774,buy,-0.572459796,-0.704117498,16.76656497,28.94346589,,,,,,0.131657702,-12.17690091,0,buy
638,11/7/2008,2.339999914,2.130000114,2.309999943,2.180000067,9700400,2.055176258,buy,-0.564340588,-0.676162116,15.89878405,31.7287535,,,,,,0.111821528,-15.82996945,4,buy
639,14/7/2008,2.289999962,1.879999995,2.289999962,1.909999967,7883800,1.800636172,buy,-0.573086623,-0.655547017,14.73744566,33.86511414,,,,,,0.082460395,-19.12766847,4,buy
640,15/7/2008,2.029999971,1.450000048,1.809999943,1.75999999,13186100,1.659224987,buy,-0.585373837,-0.641512381,13.26166528,37.89795913,,,,,,0.056138544,-24.63629385,4,buy
641,16/7/2008,2.24000001,1.75999999,1.840000033,2.24000001,13133900,2.111741304,buy,-0.550039046,-0.623217714,15.75973538,34.79278007,,,,,,0.073178668,-19.03304469,4,buy
642,17/7/2008,2.75,2.24000001,2.349999905,2.529999971,19928600,2.385136366,buy,-0.492952941,-0.59716476,22.98052932,31.81045924,,,,,,0.104211818,-8.829929924,0,buy
643,18/7/2008,2.900000095,2.430000067,2.599999905,2.869999886,10944800,2.705667734,buy,-0.415487163,-0.56082924,23.68099091,29.3164979,,,,,,0.145342077,-5.635506989,0,buy
644,21/7/2008,2.960000038,2.630000114,2.859999895,2.690000057,7491500,2.535974979,buy,-0.364418666,-0.521547125,23.37323432,27.6758286,,,,,,0.15712846,-4.302594279,0,buy
645,22/7/2008,4.539999962,2.799999952,2.940000057,4.269999981,31704400,4.025506496,wait or hold,-0.194214936,-0.456080687,39.0390894,20.68646307,,,,,,0.261865752,18.35262633,1,wait or hold
646,23/7/2008,5.239999771,4.179999828,4.75,5.059999943,30803000,4.770272732,wait or hold,0.004368781,-0.363990794,42.67910362,17.89746918,,,,,,0.368359574,24.78163444,3,wait or hold
647,24/7/2008,5.050000191,4.349999905,4.639999866,4.519999981,17780600,4.261191368,wait or hold,0.116827607,-0.267827114,38.89635533,16.31117483,,,,,,0.38465472,22.5851805,3,wait or hold
648,25/7/2008,5.179999828,4.400000095,4.75,4.539999962,14067500,4.280045986,wait or hold,0.205200445,-0.173221602,36.78656375,14.76310474,,,,,,0.378422047,22.02345901,3,wait or hold
649,28/7/2008,4.78000021,4.099999905,4.28000021,4.170000076,7590100,3.931231737,wait or hold,0.242584296,-0.090060422,33.77685847,17.1647573,,,,,,0.332644719,16.61210117,1,wait or hold
650,29/7/2008,5.079999924,4.199999809,4.369999886,4.849999905,14944400,4.572297096,wait or hold,0.323354146,-0.007377509,33.69144035,15.3543247,,,,,,0.330731655,18.33711565,1,wait or hold
651,30/7/2008,5.800000191,4.570000172,5.210000038,4.869999886,22297800,4.591150761,wait or hold,0.38454586,0.071007165,36.99822713,13.31072884,,,,,,0.313538695,23.68749829,3,wait or hold
652,31/7/2008,5.380000114,4.900000095,5,5.059999943,10848300,4.770272732,wait or hold,0.443262496,0.145458231,34.92272875,12.56403371,,,,,,0.297804265,22.35869504,3,wait or hold
653,1/8/2008,5.46999979,4.679999828,5.300000191,5.159999847,10331000,4.864545345,wait or hold,0.492191335,0.214804852,31.93431658,13.87192688,,,,,,0.277386483,18.06238971,1,wait or hold
654,4/8/2008,5.849999905,5.079999924,5.260000229,5.679999828,13192700,5.354771614,wait or hold,0.566398357,0.285123553,33.36974774,12.72862203,,,,,,0.281274804,20.64112571,3,wait or hold
655,5/8/2008,6.849999905,5.880000114,6.059999943,6.699999809,19292600,6.316367149,wait or hold,0.6994506,0.367988962,39.56131656,11.21596106,,,,,,0.331461637,28.34535551,3,wait or hold
656,6/8/2008,7.179999828,6.199999809,6.559999943,6.659999847,17105000,6.27865839,wait or hold,0.792531983,0.452897567,38.9912611,10.13004452,,,,,,0.339634416,28.86121658,3,wait or hold
657,7/8/2008,6.960000038,6.059999943,6.28000021,6.769999981,13831700,6.382359028,wait or hold,0.865202228,0.535358499,35.58392513,10.60416314,,,,,,0.329843729,24.979762,3,wait or hold
658,8/8/2008,8.050000191,7.179999828,7.199999809,7.960000038,16751100,7.504222393,wait or hold,1.00720653,0.629728105,41.43567424,9.352398066,,,,,,0.377478425,32.08327618,3,wait or hold
659,11/8/2008,9.789999962,7.699999809,7.880000114,8.390000343,35327500,7.909602642,wait or hold,1.141287344,0.732039953,48.62381847,7.74479963,,,,,,0.409247391,40.87901884,3,wait or hold
660,12/8/2008,9.579999924,8.75,8.800000191,9.390000343,25685200,8.852344513,wait or hold,1.31310237,0.848252436,43.9875407,7.006333515,,,,,,0.464849934,36.98120719,3,wait or hold
661,13/8/2008,9.430000305,8.270000458,9.300000191,9.109999657,27745800,8.588374138,wait or hold,1.410414916,0.960684932,39.98518819,10.1338699,,,,,,0.449729984,29.85131829,3,wait or hold
662,14/8/2008,9.739999771,8.550000191,9.380000114,8.859999657,28734200,8.352690697,wait or hold,1.450640815,1.058676109,38.71238424,9.208242962,,,,,,0.391964706,29.50414128,3,wait or hold
663,15/8/2008,9.279999733,8.789999962,9.199999809,9.020000458,18547400,8.503527641,wait or hold,1.47838891,1.142618669,37.20542774,8.849793804,,,,,,0.335770241,28.35563394,3,wait or hold
664,18/8/2008,9.340000153,8.369999886,8.850000381,8.989999771,10298500,8.475244522,wait or hold,1.480887917,1.210272519,34.35444619,11.48956863,,,,,,0.270615398,22.86487757,3,wait or hold
665,19/8/2008,9.199999809,7.460000038,8.930000305,7.639999866,16720700,7.202544689,wait or hold,1.358277312,1.239873477,29.92469034,16.75162834,,,,,,0.118403835,13.173062,1,wait or hold
666,20/8/2008,7.949999809,6.449999809,7,7.510000229,20459800,7.079988003,wait or hold,1.236365587,1.239171899,26.72543849,22.15932547,,,,,,-0.002806312,4.566113019,2,wait or hold
667,21/8/2008,6.980000019,6.199999809,6.480000019,6.800000191,11625400,6.410642147,wait or hold,1.070122887,1.205362097,24.28370341,21.87834899,,,,,,-0.13523921,2.405354413,2,wait or hold
668,22/8/2008,7.920000076,7.25,7.300000191,7.860000134,10860800,7.409947872,wait or hold,1.012239025,1.166737483,28.91177764,20.18072431,,,,,,-0.154498458,8.731053325,1,wait or hold
669,25/8/2008,8.420000076,7.480000019,7.760000229,7.78000021,13451500,7.334528446,wait or hold,0.948971173,1.123184221,30.50298756,18.85814795,,,,,,-0.174213048,11.64483961,1,wait or hold
670,26/8/2008,7.920000076,7.170000076,7.78000021,7.340000153,8835600,6.919723511,wait or hold,0.853488137,1.069245004,28.8768691,20.05630276,,,,,,-0.215756867,8.820566335,1,wait or hold
671,27/8/2008,7.139999866,6.53000021,6.579999924,7.079999924,11562700,6.674610615,wait or hold,0.748212371,1.005038477,27.19092857,23.49837825,,,,,,-0.256826106,3.692550323,2,wait or hold
672,28/8/2008,8.239999771,6.880000114,6.889999866,8.159999847,18062500,7.692770004,wait or hold,0.743358561,0.952702494,32.31777574,21.25458298,,,,,,-0.209343933,11.06319276,1,wait or hold
673,29/8/2008,8.680000305,7.610000134,7.699999809,8.489999771,13337700,8.003873825,wait or hold,0.757409176,0.91364383,32.97673097,19.66369298,,,,,,-0.156234654,13.31303799,1,wait or hold
674,2/9/2008,10.46000004,8.569999695,9.899999619,8.819999695,20645700,8.314981461,wait or hold,0.78611083,0.88813723,40.39168668,17.12258042,,,,,,-0.102026401,23.26910626,3,wait or hold
675,3/9/2008,9.510000229,8.390000343,9.25,8.539999962,18207800,8.051012993,wait or hold,0.777303191,0.865970422,37.43015224,17.04550543,,,,,,-0.088667232,20.38464681,3,wait or hold
676,4/9/2008,8.699999809,7.510000229,8.31000042,7.650000095,19747300,7.211972713,wait or hold,0.690547323,0.830885802,34.53299199,21.44998461,,,,,,-0.14033848,13.08300738,1,wait or hold
677,5/9/2008,8.079999924,7.28000021,7.550000191,7.909999847,15272500,7.457085133,wait or hold,0.635447437,0.791798129,32.70053619,21.83735269,,,,,,-0.156350692,10.86318351,1,wait or hold
678,8/9/2008,8,5.389999866,7.78000021,7.679999828,24437400,7.240253925,wait or hold,0.566688865,0.746776276,27.56194028,29.78498807,,,,,,-0.180087412,-2.223047792,2,wait or hold
679,9/9/2008,8.25,6.760000229,8.119999886,7.130000114,13100600,6.721746445,wait or hold,0.462485574,0.689918136,26.61193893,27.1609788,,,,,,-0.227432562,-0.54903987,2,wait or hold
680,10/9/2008,7.130000114,6.150000095,6.949999809,6.670000076,13332000,6.288086414,wait or hold,0.338879169,0.619710343,25.0488615,29.22166674,,,,,,-0.280831173,-4.172805241,0,wait or hold
681,11/9/2008,7.53000021,6.230000019,6.440000057,7.519999981,10570300,7.089416504,wait or hold,0.305980934,0.556964461,25.49169213,26.95953263,,,,,,-0.250983527,-1.467840508,2,wait or hold
682,12/9/2008,8.06000042,7.300000191,7.429999828,7.880000114,10709600,7.428803921,wait or hold,0.30543696,0.506658961,27.54790019,25.70664051,,,,,,-0.201222001,1.841259675,2,wait or hold
683,15/9/2008,8.609999657,7.800000191,8.31000042,7.840000153,9908100,7.3910923,wait or hold,0.298339127,0.464994994,29.59136483,24.40487261,,,,,,-0.166655867,5.186492219,2,wait or hold
684,16/9/2008,9.220000267,8.149999619,8.149999619,9.100000381,12040500,8.578948021,wait or hold,0.389891108,0.449974217,30.83353045,22.33015478,,,,,,-0.060083108,8.503375675,1,wait or hold
685,17/9/2008,8.609999657,7.269999981,8.609999657,7.739999771,8501400,7.296818256,wait or hold,0.348686589,0.429716691,27.49542756,25.11868849,,,,,,-0.081030103,2.376739069,2,wait or hold
686,18/9/2008,7.949999809,6.860000134,7.260000229,7.949999809,11859700,7.494794846,wait or hold,0.329182349,0.409609823,25.71001471,25.9301142,,,,,,-0.080427474,-0.220099491,2,wait or hold
687,19/9/2008,8.399999619,7.320000172,7.900000095,7.909999847,6668100,7.457085133,wait or hold,0.306959003,0.389079659,26.74398267,24.24988073,,,,,,-0.082120656,2.49410194,2,wait or hold
688,22/9/2008,7.849999905,6.800000191,7.610000134,6.860000134,7086000,6.467205524,wait or hold,0.202288781,0.351721483,24.95422864,25.76211002,,,,,,-0.149432703,-0.807881383,2,wait or hold
689,23/9/2008,7.539999962,7.010000229,7.170000076,7.059999943,5491700,6.655755043,wait or hold,0.133931312,0.308163449,23.89906732,24.67278835,,,,,,-0.174232137,-0.773721033,2,wait or hold
690,24/9/2008,7.03000021,6.260000229,6.900000095,6.269999981,6032500,5.910988808,wait or hold,0.015828667,0.249696492,22.6838414,28.18524589,,,,,,-0.233867825,-5.50140449,0,wait or hold
691,25/9/2008,6.590000153,5.840000153,6.510000229,6.21999979,4874700,5.863852024,wait or hold,-0.080870897,0.183583014,21.57618067,29.54345156,,,,,,-0.264453912,-7.967270888,0,wait or hold
692,26/9/2008,6.289999962,5.900000095,6.010000229,6.119999886,4478800,5.769577503,wait or hold,-0.163688259,0.11412876,21.00188401,28.75708877,,,,,,-0.277817019,-7.755204761,0,wait or hold
693,29/9/2008,6.420000076,5.349999905,6.260000229,5.599999905,5886500,5.279351711,wait or hold,-0.268189743,0.037665059,19.47063472,30.40812249,,,,,,-0.305854803,-10.93748777,0,wait or hold
694,30/9/2008,6.150000095,5.289999962,5.800000191,6.03000021,4821800,5.684731007,wait or hold,-0.312705814,-0.032409115,18.31481641,29.01718555,,,,,,-0.280296698,-10.70236914,0,wait or hold
695,1/10/2008,7.25,5.880000114,6.010000229,7,13698200,6.599189758,wait or hold,-0.266640577,-0.079255408,24.04316527,26.33522049,,,,,,-0.187385169,-2.292055224,2,wait or hold
696,2/10/2008,7.559999943,6.760000229,7.28000021,6.920000076,7310600,6.523771286,wait or hold,-0.233892701,-0.110182866,24.85102295,24.88860734,,,,,,-0.123709834,-0.037584389,2,wait or hold
697,3/10/2008,7.460000038,6.360000134,7.260000229,6.489999771,8609800,6.118391991,wait or hold,-0.239872108,-0.136120715,22.98169697,25.75177471,,,,,,-0.103751393,-2.770077736,2,wait or hold
698,6/10/2008,6.630000114,5.309999943,6.579999924,6.179999828,13572400,5.826142788,buy,-0.266552583,-0.162207088,20.94559511,30.51771606,,,,,,-0.104345495,-9.572120942,0,buy
699,7/10/2008,6.300000191,4.949999809,6.179999828,5.110000134,10827400,4.817409039,buy,-0.369774554,-0.203720581,19.08342905,30.1753391,,,,,,-0.166053973,-11.09191005,0,buy
700,8/10/2008,5.179999828,4,4.789999962,4.130000114,21520600,3.893522978,buy,-0.524609153,-0.267898296,17.60972269,34.06228494,,,,,,-0.256710858,-16.45256225,4,buy
